MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 13:00
10010803683,000000000022208324,3.528,Active Export Interval (kW),18-06-2025 13:00
10010803683,000000000022208324,2.700,Active Export Interval (kW),18-06-2025 12:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 12:30
10010803683,000000000022208324,3.050,Active Export Interval (kW),18-06-2025 12:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 12:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 11:30
10010803683,000000000022208324,2.540,Active Export Interval (kW),18-06-2025 11:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 11:00
10010803683,000000000022208324,2.436,Active Export Interval (kW),18-06-2025 11:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 10:30
10010803683,000000000022208324,2.308,Active Export Interval (kW),18-06-2025 10:30
10010803683,000000000022208324,0.010,Active Import Interval (kW),18-06-2025 10:00
10010803683,000000000022208324,1.778,Active Export Interval (kW),18-06-2025 10:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 09:30
10010803683,000000000022208324,1.376,Active Export Interval (kW),18-06-2025 09:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 09:00
10010803683,000000000022208324,0.062,Active Export Interval (kW),18-06-2025 09:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 08:30
10010803683,000000000022208324,0.002,Active Export Interval (kW),18-06-2025 08:30
10010803683,000000000022208324,0.004,Active Export Interval (kW),18-06-2025 08:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 08:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 07:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 07:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 07:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 07:00
10010803683,000000000022208324,0.008,Active Export Interval (kW),18-06-2025 06:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 06:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 06:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 06:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 05:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 05:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 05:00
10010803683,000000000022208324,0.172,Active Import Interval (kW),18-06-2025 05:00
10010803683,000000000022208324,0.222,Active Import Interval (kW),18-06-2025 04:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 04:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 04:00
10010803683,000000000022208324,1.650,Active Import Interval (kW),18-06-2025 04:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 03:30
10010803683,000000000022208324,1.982,Active Import Interval (kW),18-06-2025 03:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 03:00
10010803683,000000000022208324,1.988,Active Import Interval (kW),18-06-2025 03:00
10010803683,000000000022208324,1.972,Active Import Interval (kW),18-06-2025 02:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 02:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 02:00
10010803683,000000000022208324,0.430,Active Import Interval (kW),18-06-2025 02:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 01:30
10010803683,000000000022208324,0.288,Active Import Interval (kW),18-06-2025 01:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 01:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 01:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 00:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 00:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),18-06-2025 00:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),18-06-2025 00:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 23:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 23:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 23:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 23:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 22:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 22:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 22:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 22:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 21:30
10010803683,000000000022208324,0.036,Active Export Interval (kW),17-06-2025 21:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 21:00
10010803683,000000000022208324,0.404,Active Export Interval (kW),17-06-2025 21:00
10010803683,000000000022208324,1.358,Active Export Interval (kW),17-06-2025 20:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 20:30
10010803683,000000000022208324,0.006,Active Import Interval (kW),17-06-2025 20:00
10010803683,000000000022208324,1.668,Active Export Interval (kW),17-06-2025 20:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 19:30
10010803683,000000000022208324,2.354,Active Export Interval (kW),17-06-2025 19:30
10010803683,000000000022208324,2.160,Active Export Interval (kW),17-06-2025 19:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 19:00
10010803683,000000000022208324,3.212,Active Export Interval (kW),17-06-2025 18:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 18:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 18:00
10010803683,000000000022208324,3.670,Active Export Interval (kW),17-06-2025 18:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 17:30
10010803683,000000000022208324,2.918,Active Export Interval (kW),17-06-2025 17:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 17:00
10010803683,000000000022208324,3.974,Active Export Interval (kW),17-06-2025 17:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 16:30
10010803683,000000000022208324,3.444,Active Export Interval (kW),17-06-2025 16:30
10010803683,000000000022208324,2.492,Active Export Interval (kW),17-06-2025 16:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 16:00
10010803683,000000000022208324,2.700,Active Export Interval (kW),17-06-2025 15:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 15:30
10010803683,000000000022208324,3.302,Active Export Interval (kW),17-06-2025 15:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 15:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 14:30
10010803683,000000000022208324,3.016,Active Export Interval (kW),17-06-2025 14:30
10010803683,000000000022208324,3.736,Active Export Interval (kW),17-06-2025 14:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 14:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 13:30
10010803683,000000000022208324,3.318,Active Export Interval (kW),17-06-2025 13:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 13:00
10010803683,000000000022208324,3.124,Active Export Interval (kW),17-06-2025 13:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 12:30
10010803683,000000000022208324,3.122,Active Export Interval (kW),17-06-2025 12:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 12:00
10010803683,000000000022208324,2.226,Active Export Interval (kW),17-06-2025 12:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 11:30
10010803683,000000000022208324,2.158,Active Export Interval (kW),17-06-2025 11:30
10010803683,000000000022208324,1.238,Active Export Interval (kW),17-06-2025 11:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 11:00
10010803683,000000000022208324,0.668,Active Export Interval (kW),17-06-2025 10:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 10:30
10010803683,000000000022208324,1.362,Active Export Interval (kW),17-06-2025 10:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 10:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 09:30
10010803683,000000000022208324,2.076,Active Export Interval (kW),17-06-2025 09:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 09:00
10010803683,000000000022208324,0.066,Active Export Interval (kW),17-06-2025 09:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 08:30
10010803683,000000000022208324,0.006,Active Export Interval (kW),17-06-2025 08:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 08:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 08:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 07:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 07:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 07:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 07:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 06:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 06:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 06:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 06:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 05:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 05:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 05:00
10010803683,000000000022208324,0.162,Active Import Interval (kW),17-06-2025 05:00
10010803683,000000000022208324,0.258,Active Import Interval (kW),17-06-2025 04:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 04:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 04:00
10010803683,000000000022208324,1.308,Active Import Interval (kW),17-06-2025 04:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 03:30
10010803683,000000000022208324,1.584,Active Import Interval (kW),17-06-2025 03:30
10010803683,000000000022208324,1.638,Active Import Interval (kW),17-06-2025 03:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 03:00
10010803683,000000000022208324,1.562,Active Import Interval (kW),17-06-2025 02:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 02:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 02:00
10010803683,000000000022208324,0.014,Active Import Interval (kW),17-06-2025 02:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 01:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 01:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 01:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 01:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 00:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 00:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),17-06-2025 00:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),17-06-2025 00:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 23:30
10010803683,000000000022208324,0.002,Active Export Interval (kW),16-06-2025 23:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 23:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 23:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 22:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 22:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 22:00
10010803683,000000000022208324,0.008,Active Export Interval (kW),16-06-2025 22:00
10010803683,000000000022208324,0.082,Active Export Interval (kW),16-06-2025 21:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 21:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 21:00
10010803683,000000000022208324,0.234,Active Export Interval (kW),16-06-2025 21:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 20:30
10010803683,000000000022208324,0.274,Active Export Interval (kW),16-06-2025 20:30
10010803683,000000000022208324,0.282,Active Export Interval (kW),16-06-2025 20:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 20:00
10010803683,000000000022208324,0.020,Active Import Interval (kW),16-06-2025 19:30
10010803683,000000000022208324,1.114,Active Export Interval (kW),16-06-2025 19:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 19:00
10010803683,000000000022208324,0.430,Active Export Interval (kW),16-06-2025 19:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 18:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 18:30
10010803683,000000000022208324,0.254,Active Import Interval (kW),16-06-2025 18:00
10010803683,000000000022208324,0.002,Active Export Interval (kW),16-06-2025 18:00
10010803683,000000000022208324,1.000,Active Import Interval (kW),16-06-2025 17:30
10010803683,000000000022208324,0.440,Active Export Interval (kW),16-06-2025 17:30
10010803683,000000000022208324,4.342,Active Export Interval (kW),16-06-2025 17:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 17:00
10010803683,000000000022208324,4.564,Active Export Interval (kW),16-06-2025 16:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 16:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 16:00
10010803683,000000000022208324,4.432,Active Export Interval (kW),16-06-2025 16:00
10010803683,000000000022208324,4.660,Active Export Interval (kW),16-06-2025 15:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 15:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 15:00
10010803683,000000000022208324,4.702,Active Export Interval (kW),16-06-2025 15:00
10010803683,000000000022208324,4.664,Active Export Interval (kW),16-06-2025 14:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 14:30
10010803683,000000000022208324,4.698,Active Export Interval (kW),16-06-2025 14:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 14:00
10010803683,000000000022208324,4.690,Active Export Interval (kW),16-06-2025 13:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 13:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 13:00
10010803683,000000000022208324,4.566,Active Export Interval (kW),16-06-2025 13:00
10010803683,000000000022208324,4.446,Active Export Interval (kW),16-06-2025 12:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 12:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 12:00
10010803683,000000000022208324,3.938,Active Export Interval (kW),16-06-2025 12:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 11:30
10010803683,000000000022208324,3.742,Active Export Interval (kW),16-06-2025 11:30
10010803683,000000000022208324,3.646,Active Export Interval (kW),16-06-2025 11:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 11:00
10010803683,000000000022208324,3.198,Active Export Interval (kW),16-06-2025 10:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 10:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 10:00
10010803683,000000000022208324,0.382,Active Export Interval (kW),16-06-2025 10:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 09:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 09:30
10010803683,000000000022208324,0.002,Active Export Interval (kW),16-06-2025 09:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 09:00
10010803683,000000000022208324,0.028,Active Import Interval (kW),16-06-2025 08:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 08:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 08:00
10010803683,000000000022208324,0.170,Active Export Interval (kW),16-06-2025 08:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 07:30
10010803683,000000000022208324,0.140,Active Export Interval (kW),16-06-2025 07:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 07:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 07:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 06:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 06:30
10010803683,000000000022208324,0.002,Active Export Interval (kW),16-06-2025 06:00
10010803683,000000000022208324,0.002,Active Import Interval (kW),16-06-2025 06:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 05:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 05:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 05:00
10010803683,000000000022208324,0.250,Active Import Interval (kW),16-06-2025 05:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 04:30
10010803683,000000000022208324,0.254,Active Import Interval (kW),16-06-2025 04:30
10010803683,000000000022208324,1.730,Active Import Interval (kW),16-06-2025 04:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 04:00
10010803683,000000000022208324,2.078,Active Import Interval (kW),16-06-2025 03:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 03:30
10010803683,000000000022208324,2.022,Active Import Interval (kW),16-06-2025 03:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 03:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 02:30
10010803683,000000000022208324,1.996,Active Import Interval (kW),16-06-2025 02:30
10010803683,000000000022208324,0.042,Active Import Interval (kW),16-06-2025 02:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 02:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 01:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 01:30
10010803683,000000000022208324,0.002,Active Import Interval (kW),16-06-2025 01:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 01:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 00:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 00:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),16-06-2025 00:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),16-06-2025 00:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 23:30
10010803683,000000000022208324,0.002,Active Import Interval (kW),15-06-2025 23:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 23:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 23:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 22:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 22:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 22:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 22:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 21:30
10010803683,000000000022208324,0.002,Active Export Interval (kW),15-06-2025 21:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 21:00
10010803683,000000000022208324,0.522,Active Export Interval (kW),15-06-2025 21:00
10010803683,000000000022208324,0.126,Active Export Interval (kW),15-06-2025 20:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 20:30
10010803683,000000000022208324,0.684,Active Export Interval (kW),15-06-2025 20:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 20:00
10010803683,000000000022208324,1.924,Active Export Interval (kW),15-06-2025 19:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 19:30
10010803683,000000000022208324,0.018,Active Import Interval (kW),15-06-2025 19:00
10010803683,000000000022208324,1.142,Active Export Interval (kW),15-06-2025 19:00
10010803683,000000000022208324,1.764,Active Export Interval (kW),15-06-2025 18:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 18:30
10010803683,000000000022208324,3.482,Active Export Interval (kW),15-06-2025 18:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 18:00
10010803683,000000000022208324,4.584,Active Export Interval (kW),15-06-2025 17:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 17:30
10010803683,000000000022208324,2.608,Active Export Interval (kW),15-06-2025 17:00
10010803683,000000000022208324,0.004,Active Import Interval (kW),15-06-2025 17:00
10010803683,000000000022208324,1.402,Active Export Interval (kW),15-06-2025 16:30
10010803683,000000000022208324,0.006,Active Import Interval (kW),15-06-2025 16:30
10010803683,000000000022208324,0.002,Active Import Interval (kW),15-06-2025 16:00
10010803683,000000000022208324,3.062,Active Export Interval (kW),15-06-2025 16:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 15:30
10010803683,000000000022208324,2.816,Active Export Interval (kW),15-06-2025 15:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 15:00
10010803683,000000000022208324,2.228,Active Export Interval (kW),15-06-2025 15:00
10010803683,000000000022208324,4.116,Active Export Interval (kW),15-06-2025 14:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 14:30
10010803683,000000000022208324,3.292,Active Export Interval (kW),15-06-2025 14:00
10010803683,000000000022208324,0.010,Active Import Interval (kW),15-06-2025 14:00
10010803683,000000000022208324,2.558,Active Export Interval (kW),15-06-2025 13:30
10010803683,000000000022208324,0.022,Active Import Interval (kW),15-06-2025 13:30
10010803683,000000000022208324,2.046,Active Export Interval (kW),15-06-2025 13:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 13:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 12:30
10010803683,000000000022208324,1.750,Active Export Interval (kW),15-06-2025 12:30
10010803683,000000000022208324,1.222,Active Export Interval (kW),15-06-2025 12:00
10010803683,000000000022208324,0.106,Active Import Interval (kW),15-06-2025 12:00
10010803683,000000000022208324,2.034,Active Export Interval (kW),15-06-2025 11:30
10010803683,000000000022208324,0.002,Active Import Interval (kW),15-06-2025 11:30
10010803683,000000000022208324,0.600,Active Export Interval (kW),15-06-2025 11:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 11:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 10:30
10010803683,000000000022208324,0.396,Active Export Interval (kW),15-06-2025 10:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 10:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 10:00
10010803683,000000000022208324,0.004,Active Export Interval (kW),15-06-2025 09:30
10010803683,000000000022208324,0.002,Active Import Interval (kW),15-06-2025 09:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 09:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 09:00
10010803683,000000000022208324,0.002,Active Export Interval (kW),15-06-2025 08:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 08:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 08:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 08:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 07:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 07:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 07:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 07:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 06:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 06:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 06:00
10010803683,000000000022208324,0.002,Active Import Interval (kW),15-06-2025 06:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 05:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 05:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 05:00
10010803683,000000000022208324,0.258,Active Import Interval (kW),15-06-2025 05:00
10010803683,000000000022208324,0.226,Active Import Interval (kW),15-06-2025 04:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 04:30
10010803683,000000000022208324,1.444,Active Import Interval (kW),15-06-2025 04:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 04:00
10010803683,000000000022208324,1.874,Active Import Interval (kW),15-06-2025 03:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 03:30
10010803683,000000000022208324,1.940,Active Import Interval (kW),15-06-2025 03:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 03:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 02:30
10010803683,000000000022208324,1.964,Active Import Interval (kW),15-06-2025 02:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 02:00
10010803683,000000000022208324,0.014,Active Import Interval (kW),15-06-2025 02:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 01:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 01:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 01:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 01:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 00:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 00:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),15-06-2025 00:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),15-06-2025 00:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 23:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),14-06-2025 23:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),14-06-2025 23:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 23:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 22:30
10010803683,000000000022208324,0.000,Active Export Interval (kW),14-06-2025 22:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 22:00
10010803683,000000000022208324,0.000,Active Export Interval (kW),14-06-2025 22:00
10010803683,000000000022208324,0.138,Active Export Interval (kW),14-06-2025 21:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 21:30
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 21:00
10010803683,000000000022208324,0.414,Active Export Interval (kW),14-06-2025 21:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 20:30
10010803683,000000000022208324,0.996,Active Export Interval (kW),14-06-2025 20:30
10010803683,000000000022208324,1.338,Active Export Interval (kW),14-06-2025 20:00
10010803683,000000000022208324,0.038,Active Import Interval (kW),14-06-2025 20:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 19:30
10010803683,000000000022208324,1.784,Active Export Interval (kW),14-06-2025 19:30
10010803683,000000000022208324,3.014,Active Export Interval (kW),14-06-2025 19:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 19:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 18:30
10010803683,000000000022208324,3.784,Active Export Interval (kW),14-06-2025 18:30
10010803683,000000000022208324,4.504,Active Export Interval (kW),14-06-2025 18:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 18:00
10010803683,000000000022208324,0.000,Active Import Interval (kW),14-06-2025 17:30
